community_id,protein_id,confidence_label,has_topology,has_semantic,has_go,any_nonzero,multi_channel
49,YFL039C,core,True,True,True,True,True
49,YGL150C,core,True,True,True,True,True
49,YJL081C,inner,True,True,True,True,True
49,YLR052W,core,True,True,True,True,True
49,YLR454W,inner,True,True,True,True,True
49,YMR185W,inner,True,True,True,True,True
49,YNL059C,core,True,True,True,True,True
49,YNL107W,inner,True,True,True,True,True
49,YOR141C,core,True,True,True,True,True
49,YPL053C,inner,True,True,True,True,True
49,YPL235W,core,True,True,True,True,True
50,YAL013W,core,True,True,True,True,True
50,YBR095C,core,True,True,True,True,True
50,YCR084C,core,True,True,True,True,True
50,YDL076C,core,True,True,True,True,True
50,YDR207C,core,True,True,True,True,True
50,YEL018W,inner,True,True,True,True,True
50,YIL084C,core,True,True,True,True,True
50,YIL101C,inner,True,True,True,True,True
50,YKL072W,inner,True,True,True,True,True
50,YLR103C,inner,True,True,True,True,True
50,YMR075W,core,True,True,True,True,True
50,YMR263W,core,True,True,True,True,True
50,YNL097C,core,True,True,True,True,True
50,YNL330C,core,True,True,True,True,True
50,YOL004W,core,True,True,True,True,True
50,YPL139C,core,True,True,True,True,True
50,YPL181W,core,True,True,True,True,True
50,YPR023C,core,True,True,True,True,True
51,YBL007C,core,True,True,True,True,True
51,YBL027W,inner,True,True,True,True,True
51,YBL047C,inner,True,True,True,True,True
51,YDL191W,inner,True,True,True,True,True
51,YDR348C,inner,True,True,True,True,True
51,YFR024C,core,True,True,True,True,True
51,YGL206C,inner,True,True,True,True,True
51,YGR167W,inner,True,True,True,True,True
51,YHR114W,core,True,True,True,True,True
51,YIR006C,inner,True,True,True,True,True
51,YJL201W,core,True,True,True,True,True
51,YLR150W,inner,True,True,True,True,True
51,YLR337C,inner,True,True,True,True,True
51,YML001W,inner,True,True,True,True,True
51,YNL084C,inner,True,True,True,True,True
51,YNL168C,inner,True,True,True,True,True
51,YNL243W,inner,True,True,True,True,True
51,YOR181W,core,True,True,True,True,True
52,YBL037W,core,True,True,True,True,True
52,YJR005W,core,True,True,True,True,True
52,YOL062C,core,True,True,True,True,True
54,YBR158W,core,True,True,True,True,True
54,YDR418W,core,True,True,True,True,True
54,YGR163W,inner,True,True,True,True,True
54,YGR285C,core,True,True,True,True,True
54,YHR064C,core,True,True,True,True,True
54,YOL121C,inner,True,True,True,True,True
55,YGL135W,inner,False,True,True,True,True
55,YML024W,inner,False,True,True,True,True
57,YBR094W,core,True,True,True,True,True
57,YEL015W,core,True,True,True,True,True
57,YOL149W,core,True,True,True,True,True
58,YBL050W,inner,True,True,True,True,True
58,YDR189W,inner,True,True,True,True,True
58,YDR264C,inner,True,True,True,True,True
58,YDR498C,core,True,True,True,True,True
58,YGL095C,inner,True,True,True,True,True
58,YGL098W,core,True,True,True,True,True
58,YGL145W,core,True,True,True,True,True
58,YKL196C,core,True,True,True,True,True
58,YLR268W,core,True,True,True,True,True
58,YLR440C,core,True,True,True,True,True
58,YMR197C,core,True,True,True,True,True
58,YNL258C,core,True,True,True,True,True
58,YOR036W,inner,True,True,True,True,True
58,YOR075W,core,True,True,True,True,True
58,YOR212W,inner,True,True,True,True,True
59,YHR117W,core,True,True,True,True,True
59,YKL006W,core,True,True,True,True,True
60,YDR328C,core,True,True,True,True,True
60,YGL130W,core,True,True,True,True,True
60,YJR033C,inner,True,True,True,True,True
60,YKR014C,core,True,True,True,True,True
60,YMR258C,core,True,True,True,True,True
60,YOR347C,inner,True,True,True,True,True
60,YOR370C,core,True,True,True,True,True
60,YOR375C,core,True,True,True,True,True
60,YPL228W,core,True,True,True,True,True
61,YBL041W,inner,True,True,True,True,True
61,YDL007W,inner,True,True,True,True,True
61,YDL097C,core,True,True,True,True,True
61,YDL147W,core,True,True,True,True,True
61,YDL216C,inner,True,True,True,True,True
61,YDR179C,inner,True,True,True,True,True
61,YDR394W,inner,True,True,True,True,True
61,YDR427W,core,True,True,True,True,True
61,YER012W,inner,True,True,True,True,True
61,YER021W,core,True,True,True,True,True
61,YER094C,inner,True,True,True,True,True
61,YFR004W,core,True,True,True,True,True
61,YFR010W,core,True,True,True,True,True
61,YFR050C,inner,True,True,True,True,True
61,YFR052W,core,True,True,True,True,True
61,YGL011C,inner,True,True,True,True,True
61,YGL048C,inner,True,True,True,True,True
61,YGR135W,inner,True,True,True,True,True
61,YGR232W,inner,True,True,True,True,True
61,YHL030W,core,True,True,True,True,True
61,YHR027C,core,True,True,True,True,True
61,YHR042W,inner,True,True,True,True,True
61,YHR200W,core,True,True,True,True,True
61,YIL071C,inner,True,True,True,True,True
61,YIL075C,core,True,True,True,True,True
61,YJL001W,core,True,True,True,True,True
61,YKL145W,core,True,True,True,True,True
61,YKL210W,inner,True,True,True,True,True
61,YLR421C,core,True,True,True,True,True
61,YML092C,inner,True,True,True,True,True
61,YMR025W,inner,True,True,True,True,True
61,YMR314W,core,True,True,True,True,True
61,YNL250W,inner,True,True,True,True,True
61,YOL038W,core,True,True,True,True,True
61,YOL087C,inner,True,True,True,True,True
61,YOL098C,inner,True,True,True,True,True
61,YOL117W,inner,True,True,True,True,True
61,YOR117W,inner,True,True,True,True,True
61,YOR259C,inner,True,True,True,True,True
61,YOR261C,core,True,True,True,True,True
61,YOR362C,inner,True,True,True,True,True
61,YPR103W,inner,True,True,True,True,True
61,YPR108W,core,True,True,True,True,True
62,YFR009W,core,True,True,True,True,True
62,YKL029C,core,True,True,True,True,True
62,YML124C,core,True,True,True,True,True
62,YNR016C,inner,True,True,True,True,True
63,YBR105C,core,True,True,True,True,True
63,YDR228C,core,True,True,True,True,True
63,YGL044C,core,True,True,True,True,True
63,YGL227W,inner,True,True,True,True,True
63,YHR216W,core,True,True,True,True,True
63,YOR250C,core,True,True,True,True,True
64,YCR035C,core,True,True,True,True,True
64,YDL111C,core,True,True,True,True,True
64,YDR280W,core,True,True,True,True,True
64,YGL213C,inner,True,True,True,True,True
64,YGR095C,core,True,True,True,True,True
64,YGR158C,core,True,True,True,True,True
64,YGR195W,core,True,True,True,True,True
64,YHR069C,core,True,True,True,True,True
64,YHR081W,core,True,True,True,True,True
64,YIR035C,inner,True,True,True,True,True
64,YKL126W,inner,True,True,True,True,True
64,YLR398C,inner,True,True,True,True,True
64,YNL189W,core,True,True,True,True,True
64,YNL232W,core,True,True,True,True,True
64,YOL021C,core,True,True,True,True,True
64,YOL142W,core,True,True,True,True,True
64,YOR001W,core,True,True,True,True,True
64,YOR076C,core,True,True,True,True,True
64,YPR189W,inner,True,True,True,True,True
66,YBL027W,inner,True,True,True,True,True
66,YDL003W,core,True,True,True,True,True
66,YDR180W,inner,True,True,True,True,True
66,YER147C,core,True,True,True,True,True
66,YFL008W,core,True,True,True,True,True
66,YJL008C,inner,True,True,True,True,True
66,YJL074C,core,True,True,True,True,True
66,YPL090C,inner,True,True,True,True,True
67,YDR158W,core,True,True,True,True,True
67,YER086W,core,True,True,True,True,True
67,YJR109C,core,True,True,True,True,True
69,YBL027W,inner,False,True,True,True,True
69,YDL082W,inner,False,True,True,True,True
69,YGL147C,inner,False,True,True,True,True
69,YIL018W,inner,False,True,True,True,True
69,YLR448W,inner,False,True,True,True,True
70,YBL022C,core,True,True,True,True,True
70,YBR084W,core,True,True,True,True,True
70,YFR031C,core,True,True,True,True,True
71,YBR136W,core,True,True,True,True,True
71,YBR143C,core,True,True,True,True,True
71,YDL058W,core,True,True,True,True,True
71,YDR172W,core,True,True,True,True,True
71,YHR203C,inner,True,True,True,True,True
71,YIL129C,core,True,True,True,True,True
71,YLR386W,core,True,True,True,True,True
71,YML081W,inner,True,True,True,True,True
71,YOR187W,inner,True,True,True,True,True
71,YPL083C,core,True,True,True,True,True
72,YER081W,core,True,True,True,True,True
72,YIL074C,core,True,True,True,True,True
73,YHR012W,core,True,True,True,True,True
73,YJL053W,core,True,True,True,True,True
73,YJL154C,core,True,True,True,True,True
73,YOR069W,core,True,True,True,True,True
73,YOR132W,core,True,True,True,True,True
74,YGR123C,inner,True,True,True,True,True
74,YOR027W,inner,True,True,True,True,True
74,YPL161C,inner,True,True,True,True,True
74,YPL240C,core,True,True,True,True,True
75,YBL076C,inner,True,True,True,True,True
75,YBR058C,inner,True,True,True,True,True
75,YBR121C,core,True,True,True,True,True
75,YCL050C,inner,True,True,True,True,True
75,YDL112W,core,True,True,True,True,True
75,YDR335W,inner,True,True,True,True,True
75,YDR341C,core,True,True,True,True,True
75,YDR457W,core,True,True,True,True,True
75,YDR502C,inner,True,True,True,True,True
75,YFL045C,inner,True,True,True,True,True
75,YGL238W,core,True,True,True,True,True
75,YGR204W,core,True,True,True,True,True
75,YHR128W,core,True,True,True,True,True
75,YJL052W,core,True,True,True,True,True
75,YJL200C,inner,True,True,True,True,True
75,YKL067W,core,True,True,True,True,True
75,YLL018C,core,True,True,True,True,True
75,YLL040C,core,True,True,True,True,True
75,YLR180W,inner,True,True,True,True,True
75,YLR355C,core,True,True,True,True,True
75,YPL218W,core,True,True,True,True,True
76,YGL167C,core,True,True,True,True,True
76,YNL169C,core,True,True,True,True,True
78,YBL036C,inner,True,True,True,True,True
78,YBL039C,core,True,True,True,True,True
78,YHL011C,inner,True,True,True,True,True
78,YPL220W,inner,True,True,True,True,True
79,YBR263W,core,True,True,True,True,True
79,YOL120C,core,True,True,True,True,True
79,YOR048C,core,True,True,True,True,True
79,YPL009C,core,True,True,True,True,True
81,YEL002C,core,True,True,True,True,True
81,YGL022W,core,True,True,True,True,True
81,YJL002C,core,True,True,True,True,True
81,YKL181W,inner,True,True,True,True,True
81,YMR149W,core,True,True,True,True,True
82,YBL027W,inner,True,True,True,True,True
82,YBL032W,core,True,True,True,True,True
82,YBR084C,outer,True,False,False,True,False
82,YFL034W,core,True,True,True,True,True
82,YGL147C,inner,True,True,True,True,True
82,YHL019C,core,True,True,True,True,True
82,YKL135C,core,True,True,True,True,True
82,YLR170C,core,True,True,True,True,True
82,YPL259C,core,True,True,True,True,True
82,YPR029C,core,True,True,True,True,True
83,YDL167C,core,True,True,True,True,True
83,YDR432W,core,True,True,True,True,True
83,YIR001C,core,True,True,True,True,True
83,YML117W,core,True,True,True,True,True
83,YNL016W,core,True,True,True,True,True
84,YDR214W,inner,True,True,True,True,True
84,YER090W,core,True,True,True,True,True
84,YHR019C,core,True,True,True,True,True
84,YKL211C,core,True,True,True,True,True
84,YLR180W,core,True,True,True,True,True
84,YMR012W,core,True,True,True,True,True
85,YAL034C,core,True,True,True,True,True
85,YAR002W,core,True,True,True,True,True
85,YCL009C,inner,True,True,True,True,True
85,YER110C,core,True,True,True,True,True
85,YGL191W,inner,True,True,True,True,True
85,YLR335W,core,True,True,True,True,True
85,YML063W,inner,True,True,True,True,True
85,YPR174C,core,True,True,True,True,True
86,YDR127W,core,True,True,True,True,True
86,YMR186W,core,True,True,True,True,True
86,YMR299C,core,True,True,True,True,True
88,YGL082W,core,True,True,True,True,True
88,YLR304C,core,True,True,True,True,True
88,YMR246W,core,True,True,True,True,True
89,YML006C,core,True,True,True,True,True
89,YMR205C,core,True,True,True,True,True
90,YDR062W,core,True,True,True,True,True
90,YDR502C,core,True,True,True,True,True
90,YMR296C,core,True,True,True,True,True
91,YAL012W,core,True,True,True,True,True
91,YGR218W,inner,True,True,True,True,True
91,YMR235C,core,True,True,True,True,True
91,YMR300C,core,True,True,True,True,True
92,YDR084C,core,True,True,True,True,True
92,YKL152C,core,True,True,True,True,True
93,YBR017C,core,True,True,True,True,True
93,YOL123W,core,True,True,True,True,True
94,YBL046W,core,True,True,True,True,True
94,YBR236C,inner,False,True,True,True,True
94,YDR075W,core,True,True,True,True,True
94,YDR379W,core,True,True,True,True,True
94,YIL153W,core,True,True,True,True,True
94,YNL201C,core,True,True,True,True,True
95,YDL117W,core,True,True,True,True,True
95,YDR001C,core,True,True,True,True,True
95,YDR099W,core,True,True,True,True,True
95,YER177W,core,True,True,True,True,True
95,YGL252C,core,True,True,True,True,True
96,YER095W,core,True,True,True,True,True
96,YLR450W,core,True,True,True,True,True
96,YML075C,core,True,True,True,True,True
98,YER157W,core,True,True,True,True,True
98,YGL005C,core,True,True,True,True,True
98,YGL223C,core,True,True,True,True,True
98,YGR120C,core,True,True,True,True,True
98,YML071C,core,True,True,True,True,True
98,YNL041C,core,True,True,True,True,True
98,YNL051W,core,True,True,True,True,True
98,YPR105C,core,True,True,True,True,True
99,YAL016W,core,True,True,True,True,True
99,YAL024C,inner,True,True,True,True,True
99,YBR103W,core,True,True,True,True,True
99,YCR033W,inner,True,True,True,True,True
99,YDL047W,inner,True,True,True,True,True
99,YDL134C,inner,True,True,True,True,True
99,YDL188C,inner,True,True,True,True,True
99,YDR155C,inner,True,True,True,True,True
99,YGL190C,inner,True,True,True,True,True
99,YGL194C,inner,True,True,True,True,True
99,YGR161C,inner,True,True,True,True,True
99,YIL112W,inner,True,True,True,True,True
99,YKR028W,inner,True,True,True,True,True
99,YKR029C,inner,True,True,True,True,True
99,YML109W,inner,True,True,True,True,True
99,YMR273C,core,True,True,True,True,True
99,YOL068C,inner,True,True,True,True,True
99,YOR014W,core,True,True,True,True,True
99,YOR349W,inner,True,True,True,True,True
99,YPR040W,inner,True,True,True,True,True
100,YBR214W,inner,True,True,True,True,True
100,YBR225W,outer,True,False,False,True,False
100,YDL047W,core,True,True,True,True,True
100,YDL219W,inner,True,True,True,True,True
100,YFR019W,core,True,True,True,True,True
100,YFR040W,core,True,True,True,True,True
100,YGL056C,inner,True,True,True,True,True
100,YGL197W,core,True,True,True,True,True
100,YGR161C,core,True,True,True,True,True
100,YJL098W,core,True,True,True,True,True
100,YKL117W,inner,True,True,True,True,True
100,YKR028W,core,True,True,True,True,True
100,YLR310C,core,True,True,True,True,True
100,YOR267C,core,True,True,True,True,True
100,YPL049C,inner,True,True,True,True,True
101,YDR495C,inner,True,True,True,True,True
101,YDR517W,inner,True,True,True,True,True
101,YJL099W,core,True,True,True,True,True
101,YJL207C,inner,True,True,True,True,True
101,YKR027W,core,True,True,True,True,True
101,YLR330W,core,True,True,True,True,True
101,YMR237W,core,True,True,True,True,True
101,YOR299W,core,True,True,True,True,True
102,YBR125C,inner,True,True,True,True,True
102,YDR028C,core,True,True,True,True,True
102,YDR186C,inner,True,True,True,True,True
102,YDR422C,core,True,True,True,True,True
102,YDR477W,core,True,True,True,True,True
102,YER027C,core,True,True,True,True,True
102,YER129W,core,True,True,True,True,True
102,YGL115W,core,True,True,True,True,True
102,YGL208W,core,True,True,True,True,True
102,YGR152C,inner,True,True,True,True,True
102,YOR267C,inner,True,True,True,True,True
104,YER150W,inner,True,True,True,True,True
104,YJR142W,inner,True,True,True,True,True
104,YLR043C,inner,True,True,True,True,True
104,YLR249W,core,True,True,True,True,True
104,YOR165W,inner,True,True,True,True,True
105,YGR200C,core,True,True,True,True,True
105,YHR187W,core,True,True,True,True,True
105,YKL164C,inner,True,True,True,True,True
105,YLR384C,core,True,True,True,True,True
105,YPL086C,core,True,True,True,True,True
105,YPL101W,core,True,True,True,True,True
106,YBR234C,core,True,True,True,True,True
106,YDL029W,core,True,True,True,True,True
106,YIL062C,core,True,True,True,True,True
106,YJL008C,inner,True,True,True,True,True
106,YJR064W,inner,True,True,True,True,True
106,YJR065C,core,True,True,True,True,True
106,YKL013C,core,True,True,True,True,True
106,YLR370C,core,True,True,True,True,True
106,YNR035C,core,True,True,True,True,True
107,YBR288C,core,True,True,True,True,True
107,YGR261C,core,True,True,True,True,True
107,YJL024C,core,True,True,True,True,True
107,YPL195W,core,True,True,True,True,True
108,YAL027W,inner,True,True,True,True,True
108,YCL024W,core,True,True,True,True,True
108,YDR174W,core,True,True,True,True,True
108,YDR507C,core,True,True,True,True,True
108,YGL241W,core,True,True,True,True,True
108,YKL112W,inner,True,True,True,True,True
108,YKR048C,core,True,True,True,True,True
108,YLR133W,inner,True,True,True,True,True
108,YMR139W,inner,True,True,True,True,True
108,YNL078W,core,True,True,True,True,True
108,YOL070C,core,True,True,True,True,True
109,YJR122W,core,True,True,True,True,True
109,YNL216W,core,True,True,True,True,True
109,YPL128C,core,True,True,True,True,True
110,YDL042C,core,True,True,True,True,True
110,YGR208W,core,True,True,True,True,True
110,YJL076W,core,True,True,True,True,True
111,YAL017W,inner,True,True,True,True,True
111,YBR081C,core,True,True,True,True,True
111,YBR198C,core,True,True,True,True,True
111,YCL010C,core,True,True,True,True,True
111,YCR042C,inner,True,True,True,True,True
111,YDR044W,inner,True,True,True,True,True
111,YDR145W,core,True,True,True,True,True
111,YDR167W,core,True,True,True,True,True
111,YDR176W,core,True,True,True,True,True
111,YDR392W,core,True,True,True,True,True
111,YDR448W,core,True,True,True,True,True
111,YER148W,inner,True,True,True,True,True
111,YGL066W,core,True,True,True,True,True
111,YGL112C,core,True,True,True,True,True
111,YGR094W,inner,True,True,True,True,True
111,YGR252W,core,True,True,True,True,True
111,YGR274C,core,True,True,True,True,True
111,YHR099W,inner,True,True,True,True,True
111,YKL078W,inner,True,True,True,True,True
111,YLR055C,core,True,True,True,True,True
111,YML015C,inner,True,True,True,True,True
111,YML098W,inner,True,True,True,True,True
111,YML114C,inner,True,True,True,True,True
111,YMR005W,inner,True,True,True,True,True
111,YMR223W,core,True,True,True,True,True
111,YMR227C,core,True,True,True,True,True
111,YMR236W,core,True,True,True,True,True
111,YNL272C,inner,True,True,True,True,True
111,YOL148C,core,True,True,True,True,True
111,YPL011C,inner,True,True,True,True,True
111,YPL254W,core,True,True,True,True,True
112,YAL038W,inner,True,True,True,True,True
112,YDR148C,core,True,True,True,True,True
112,YFL018C,core,True,True,True,True,True
112,YFR049W,core,True,True,True,True,True
112,YIL125W,core,True,True,True,True,True
112,YMR211W,inner,True,True,True,True,True
113,YEL055C,core,True,True,True,True,True
113,YPL207W,core,True,True,True,True,True
114,YBL090W,core,True,True,True,True,True
114,YBR146W,core,True,True,True,True,True
114,YBR251W,core,True,True,True,True,True
114,YDR036C,core,True,True,True,True,True
114,YDR041W,core,True,True,True,True,True
114,YDR175C,core,True,True,True,True,True
114,YDR337W,core,True,True,True,True,True
114,YDR347W,core,True,True,True,True,True
114,YER091C,inner,True,True,True,True,True
114,YGL129C,core,True,True,True,True,True
114,YGL180W,inner,True,True,True,True,True
114,YGL232W,inner,True,True,True,True,True
114,YGR061C,inner,True,True,True,True,True
114,YGR084C,core,True,True,True,True,True
114,YGR165W,core,True,True,True,True,True
114,YGR170W,core,True,True,True,True,True
114,YGR215W,core,True,True,True,True,True
114,YHL004W,core,True,True,True,True,True
114,YIL093C,core,True,True,True,True,True
114,YJR101W,core,True,True,True,True,True
114,YJR113C,core,True,True,True,True,True
114,YKL003C,core,True,True,True,True,True
114,YKL155C,core,True,True,True,True,True
114,YMR158W,core,True,True,True,True,True
114,YMR188C,core,True,True,True,True,True
114,YNL137C,core,True,True,True,True,True
114,YNL186W,core,True,True,True,True,True
114,YNL306W,core,True,True,True,True,True
114,YNR030W,inner,True,True,True,True,True
114,YNR036C,inner,True,True,True,True,True
114,YNR037C,core,True,True,True,True,True
114,YOL115W,inner,True,True,True,True,True
114,YOR158W,core,True,True,True,True,True
114,YOR204W,inner,True,True,True,True,True
114,YOR205C,core,True,True,True,True,True
114,YOR243C,core,True,True,True,True,True
114,YOR356W,inner,True,True,True,True,True
114,YPL013C,core,True,True,True,True,True
114,YPL118W,core,True,True,True,True,True
115,YDR311W,core,True,True,True,True,True
115,YER007C,uncertain,True,False,False,True,False
115,YJR014W,inner,True,True,True,True,True
115,YKL028W,core,True,True,True,True,True
115,YKR018C,inner,True,True,True,True,True
115,YKR062W,inner,True,True,True,True,True
115,YLR005W,core,True,True,True,True,True
115,YLR432W,inner,True,True,True,True,True
115,YML056C,inner,True,True,True,True,True
115,YNL135C,inner,True,True,True,True,True
115,YPR056W,inner,True,True,True,True,True
116,YAL034W,inner,True,False,False,True,False
116,YBR107C,core,True,True,True,True,True
116,YBR211C,core,True,True,True,True,True
116,YDR254W,core,True,True,True,True,True
116,YDR318W,core,True,True,True,True,True
116,YDR383C,core,True,True,True,True,True
116,YGR179C,core,True,True,True,True,True
116,YIR010W,core,True,True,True,True,True
116,YJR112W,inner,True,True,True,True,True
116,YJR135C,core,True,True,True,True,True
116,YLR381W,core,True,True,True,True,True
116,YPL018W,core,True,True,True,True,True
116,YPL233W,inner,True,True,True,True,True
116,YPR046W,inner,True,True,True,True,True
118,YBL104C,inner,True,True,True,True,True
118,YDL116W,core,True,True,True,True,True
118,YGL092W,core,True,True,True,True,True
118,YGL100W,core,True,True,True,True,True
118,YJR042W,core,True,True,True,True,True
118,YKL057C,core,True,True,True,True,True
118,YLR208W,core,True,True,True,True,True
118,YPL169C,core,True,True,True,True,True
119,YAR003W,core,True,True,True,True,True
119,YBR175W,core,True,True,True,True,True
119,YDR469W,core,True,True,True,True,True
119,YHR119W,core,True,True,True,True,True
119,YLR015W,core,True,True,True,True,True
119,YPL138C,core,True,True,True,True,True
120,YDR051C,inner,True,False,True,True,True
120,YER048W,inner,True,False,False,True,False
121,YBR193C,core,True,True,True,True,True
121,YBR253W,core,True,True,True,True,True
121,YCR081W,core,True,True,True,True,True
121,YDR308C,core,True,True,True,True,True
121,YDR443C,core,True,True,True,True,True
121,YER022W,core,True,True,True,True,True
121,YGL025C,core,True,True,True,True,True
121,YGL127C,inner,True,True,True,True,True
121,YGL151W,core,True,True,True,True,True
121,YGR104C,core,True,True,True,True,True
121,YHR041C,core,True,True,True,True,True
121,YHR058C,core,True,True,True,True,True
121,YKR095W,inner,True,True,True,True,True
121,YLR071C,core,True,True,True,True,True
121,YML007W,core,True,True,True,True,True
121,YMR112C,core,True,True,True,True,True
121,YNL025C,core,True,True,True,True,True
121,YNL236W,core,True,True,True,True,True
121,YNR010W,core,True,True,True,True,True
121,YOL051W,core,True,True,True,True,True
121,YOL135C,core,True,True,True,True,True
121,YOR174W,core,True,True,True,True,True
121,YPL042C,core,True,True,True,True,True
121,YPR070W,core,True,True,True,True,True
121,YPR168W,core,True,True,True,True,True
123,YFL017W,uncertain,False,False,False,False,False
123,YLR226W,uncertain,False,False,True,True,False
124,YAL009W,inner,True,True,True,True,True
124,YDL040C,core,True,True,True,True,True
124,YGR016W,inner,True,True,True,True,True
124,YHR013C,core,True,True,True,True,True
124,YPL198W,core,True,True,True,True,True
125,YBL061C,core,True,True,True,True,True
125,YDR471W,core,True,True,True,True,True
125,YGR185C,core,True,True,True,True,True
126,YDR338C,inner,False,True,True,True,True
126,YER118C,inner,False,True,True,True,True
127,YBR208C,inner,True,True,True,True,True
127,YBR221C,core,True,True,True,True,True
127,YDR430C,core,True,True,True,True,True
127,YER178W,core,True,True,True,True,True
127,YFL018C,inner,True,True,True,True,True
127,YGR193C,core,True,True,True,True,True
127,YKL104C,inner,True,True,True,True,True
127,YLR203C,inner,True,True,True,True,True
127,YNL071W,core,True,True,True,True,True
127,YOR232W,inner,True,True,True,True,True
127,YPR152C,inner,True,True,True,True,True
128,YAL002W,core,True,True,True,True,True
128,YDL077C,core,True,True,True,True,True
128,YDR080W,core,True,True,True,True,True
128,YDR495C,inner,False,True,True,True,True
128,YLR148W,core,True,True,True,True,True
128,YLR396C,core,True,True,True,True,True
128,YMR231W,core,True,True,True,True,True
128,YPL045W,core,True,True,True,True,True
129,YBL045C,core,True,True,True,True,True
129,YDL074C,core,True,True,True,True,True
129,YDL189W,core,True,True,True,True,True
129,YDR529C,core,True,True,True,True,True
129,YLR132C,core,True,True,True,True,True
129,YPR191W,core,True,True,True,True,True
130,YDL171C,core,True,True,True,True,True
130,YDR361C,core,True,True,True,True,True
130,YER117W,core,True,True,True,True,True
130,YLR257W,inner,True,True,True,True,True
130,YPL208W,core,True,True,True,True,True
131,YBL058W,core,True,True,True,True,True
131,YBR170C,core,True,True,True,True,True
131,YDL126C,core,True,True,True,True,True
131,YDR049W,core,True,True,True,True,True
131,YGL246C,core,True,True,True,True,True
131,YGR048W,core,True,True,True,True,True
131,YHR092C,inner,True,True,True,True,True
131,YML013W,inner,True,True,True,True,True
132,YDR251W,core,True,True,True,True,True
132,YNL271C,core,True,True,True,True,True
133,YDL215C,inner,True,True,True,True,True
133,YDR141C,inner,True,True,True,True,True
133,YGR086C,inner,True,True,True,True,True
133,YKL008C,inner,True,True,True,True,True
133,YKL039W,inner,True,True,True,True,True
133,YKL092C,core,True,True,True,True,True
133,YKL142W,core,True,True,True,True,True
133,YKR066C,inner,True,True,True,True,True
133,YNL297C,inner,True,True,True,True,True
133,YPL004C,inner,True,True,True,True,True
134,YBL023C,core,True,True,True,True,True
134,YBR126C,core,True,True,True,True,True
134,YBR265W,core,True,True,True,True,True
134,YDR028C,core,True,True,True,True,True
134,YDR074W,core,True,True,True,True,True
134,YML100W,core,True,True,True,True,True
134,YMR261C,core,True,True,True,True,True
134,YNL076W,core,True,True,True,True,True
134,YPL106C,inner,True,True,True,True,True
134,YPR035W,core,True,True,True,True,True
135,YLR389C,core,True,True,True,True,True
135,YMR037C,inner,True,True,True,True,True
135,YNR034W,inner,True,True,True,True,True
135,YPL184C,inner,True,True,True,True,True
137,YJL004C,core,True,True,True,True,True
137,YNL231C,core,True,True,True,True,True
138,YBR039W,core,True,True,True,True,True
138,YDR168W,core,True,True,True,True,True
138,YDR298C,inner,True,True,True,True,True
138,YLR398C,core,True,True,True,True,True
139,YAL029C,core,True,True,True,True,True
139,YBR130C,core,True,True,True,True,True
139,YBR177C,inner,True,True,True,True,True
139,YBR202W,core,True,True,True,True,True
139,YER071C,inner,True,True,True,True,True
139,YGL001C,inner,True,True,True,True,True
139,YGL106W,core,True,True,True,True,True
139,YHR023W,inner,True,True,True,True,True
139,YIL034C,core,True,True,True,True,True
139,YIR003W,inner,True,True,True,True,True
